Wavelength	RSR
3.8462	0.000000
3.8475	0.000000
3.8487	0.000000
3.8500	0.000000
3.8513	0.000000
3.8525	0.000000
3.8538	0.000000
3.8551	0.000000
3.8564	0.000000
3.8576	0.000000
3.8589	0.000000
3.8602	0.000000
3.8614	0.000000
3.8627	0.000000
3.8640	0.000000
3.8652	0.000000
3.8665	0.000000
3.8678	0.000000
3.8691	0.000000
3.8703	0.000000
3.8716	0.000000
3.8729	0.000000
3.8741	0.000000
3.8754	0.000000
3.8767	0.000000
3.8779	0.000000
3.8792	0.000000
3.8805	0.000000
3.8818	0.000000
3.8830	0.000000
3.8843	0.000000
3.8856	0.000000
3.8868	0.000000
3.8881	0.000000
3.8894	0.000000
3.8906	0.000000
3.8919	0.000000
3.8932	0.000000
3.8945	0.000000
3.8957	0.000000
3.8970	0.000000
3.8983	0.000000
3.8995	0.000000
3.9008	0.000000
3.9021	0.000000
3.9034	0.000000
3.9046	0.000000
3.9059	0.000000
3.9072	0.000000
3.9084	0.000000
3.9097	0.000000
3.9110	0.000000
3.9122	0.000000
3.9135	0.000000
3.9148	0.000000
3.9161	0.000000
3.9173	0.000000
3.9186	0.000000
3.9199	0.000000
3.9211	0.000000
3.9224	0.000000
3.9237	0.000000
3.9249	0.000000
3.9262	0.000000
3.9275	0.000000
3.9288	0.000000
3.9300	0.000000
3.9313	0.000000
3.9326	0.000000
3.9338	0.000000
3.9351	0.000000
3.9364	0.000000
3.9376	0.000000
3.9389	0.000000
3.9402	0.000000
3.9415	0.000000
3.9427	0.000000
3.9440	0.000000
3.9453	0.000000
3.9465	0.000000
3.9478	0.000000
3.9491	0.000000
3.9503	0.000000
3.9516	0.000000
3.9529	0.000000
3.9542	0.000000
3.9554	0.000000
3.9567	0.000000
3.9580	0.000000
3.9592	0.000000
3.9605	0.000000
3.9618	0.000000
3.9630	0.000000
3.9643	0.000000
3.9656	0.000000
3.9669	0.000000
3.9681	0.000000
3.9694	0.000000
3.9707	0.000000
3.9719	0.000000
3.9732	0.000000
3.9745	0.000000
3.9757	0.000000
3.9770	0.000000
3.9783	0.000000
3.9796	0.000000
3.9808	0.000000
3.9821	0.000000
3.9834	0.000000
3.9846	0.000000
3.9859	0.000000
3.9872	0.000000
3.9884	0.000000
3.9897	0.000000
3.9910	0.000000
3.9923	0.000000
3.9935	0.000000
3.9948	0.000000
3.9961	0.000000
3.9973	0.000000
3.9986	0.000000
3.9999	0.000000
4.0012	0.000000
4.0024	0.000000
4.0037	0.000000
4.0050	0.000000
4.0062	0.000000
4.0075	0.000000
4.0088	0.000000
4.0100	0.000000
4.0113	0.000000
4.0126	0.000000
4.0139	0.000000
4.0151	0.000000
4.0164	0.000000
4.0177	0.000000
4.0189	0.000000
4.0202	0.000000
4.0215	0.000000
4.0227	0.000000
4.0240	0.000000
4.0253	0.000000
4.0266	0.000000
4.0278	0.000000
4.0291	0.000000
4.0304	0.000000
4.0316	0.000000
4.0329	0.000000
4.0342	0.000000
4.0354	0.000000
4.0367	0.000000
4.0380	0.000000
4.0393	0.000000
4.0405	0.000000
4.0418	0.000000
4.0431	0.000000
4.0443	0.000000
4.0456	0.000000
4.0469	0.000000
4.0481	0.000000
4.0494	0.000000
4.0507	0.000000
4.0520	0.000000
4.0532	0.000000
4.0545	0.000000
4.0558	0.000000
4.0570	0.000000
4.0583	0.000000
4.0596	0.000000
4.0608	0.000000
4.0621	0.000000
4.0634	0.000000
4.0647	0.000000
4.0659	0.000000
4.0672	0.000000
4.0685	0.000000
4.0697	0.000000
4.0710	0.000000
4.0723	0.000000
4.0735	0.000000
4.0748	0.000000
4.0761	0.000000
4.0774	0.000000
4.0786	0.000000
4.0799	0.000000
4.0812	0.000000
4.0824	0.000000
4.0837	0.000000
4.0850	0.000000
4.0862	0.000000
4.0875	0.000000
4.0888	0.000000
4.0901	0.000000
4.0913	0.000000
4.0926	0.000000
4.0939	0.000000
4.0951	0.000000
4.0964	0.000000
4.0977	0.000000
4.0989	0.000000
4.1002	0.000000
4.1015	0.000000
4.1028	0.000000
4.1040	0.000000
4.1053	0.000000
4.1066	0.000000
4.1078	0.000000
4.1091	0.000000
4.1104	0.000000
4.1117	0.000000
4.1129	0.000000
4.1142	0.000000
4.1155	0.000000
4.1167	0.000000
4.1180	0.000000
4.1193	0.000000
4.1205	0.000000
4.1218	0.000000
4.1231	0.000000
4.1244	0.000000
4.1256	0.000000
4.1269	0.000000
4.1282	0.000000
4.1294	0.000000
4.1307	0.000000
4.1320	0.000000
4.1332	0.000000
4.1345	0.000000
4.1358	0.000000
4.1371	0.000000
4.1383	0.000000
4.1396	0.000000
4.1409	0.000000
4.1421	0.000000
4.1434	0.000000
4.1447	0.000000
4.1459	0.000000
4.1472	0.000000
4.1485	0.000000
4.1498	0.000000
4.1510	0.000000
4.1523	0.000000
4.1536	0.000000
4.1548	0.000000
4.1561	0.000000
4.1574	0.000000
4.1586	0.000000
4.1599	0.000000
4.1612	0.000000
4.1625	0.000000
4.1637	0.000000
4.1650	0.000000
4.1663	0.000000
4.1675	0.000000
4.1688	0.000000
4.1701	0.000000
4.1713	0.000000
4.1726	0.000000
4.1739	0.000000
4.1752	0.000000
4.1764	0.000000
4.1777	0.000000
4.1790	0.000000
4.1802	0.000000
4.1815	0.000000
4.1828	0.000000
4.1840	0.000000
4.1853	0.000000
4.1866	0.000000
4.1879	0.000000
4.1891	0.000000
4.1904	0.000000
4.1917	0.000000
4.1929	0.000000
4.1942	0.000000
4.1955	0.000000
4.1967	0.000000
4.1980	0.000000
4.1993	0.000000
4.2006	0.000000
4.2018	0.000000
4.2031	0.000000
4.2044	0.000000
4.2056	0.000000
4.2069	0.000000
4.2082	0.000000
4.2095	0.000000
4.2107	0.000000
4.2120	0.000000
4.2133	0.000000
4.2145	0.000000
4.2158	0.000000
4.2171	0.000000
4.2183	0.000000
4.2196	0.000000
4.2209	0.000000
4.2222	0.000000
4.2234	0.000000
4.2247	0.000000
4.2260	0.000000
4.2272	0.000000
4.2285	0.000000
4.2298	0.000000
4.2310	0.000000
4.2323	0.000000
4.2336	0.000000
4.2349	0.000000
4.2361	0.000000
4.2374	0.000000
4.2387	0.000000
4.2399	0.000000
4.2412	0.000000
4.2425	0.000000
4.2437	0.000000
4.2450	0.000000
4.2463	0.000000
4.2476	0.000000
4.2488	0.000000
4.2501	0.000000
4.2514	0.000000
4.2526	0.000000
4.2539	0.000000
4.2552	0.000000
4.2564	0.000000
4.2577	0.000000
4.2590	0.000000
4.2603	0.000000
4.2615	0.000000
4.2628	0.000000
4.2641	0.000000
4.2653	0.000000
4.2666	0.000000
4.2679	0.000000
4.2691	0.000000
4.2704	0.000000
4.2717	0.000000
4.2730	0.000000
4.2742	0.000000
4.2755	0.000000
4.2768	0.000000
4.2780	0.000000
4.2793	0.000000
4.2806	0.000000
4.2818	0.000000
4.2831	0.000000
4.2844	0.000000
4.2857	0.000000
4.2869	0.000000
4.2882	0.000000
4.2895	0.000000
4.2907	0.000000
4.2920	0.000000
4.2933	0.000000
4.2945	0.000000
4.2958	0.000000
4.2971	0.000000
4.2984	0.000000
4.2996	0.000000
4.3009	0.000000
4.3022	0.000000
4.3034	0.000000
4.3047	0.000000
4.3060	0.000000
4.3073	0.000000
4.3085	0.000000
4.3098	0.000000
4.3111	0.000000
4.3123	0.000000
4.3136	0.000000
4.3149	0.000000
4.3161	0.000000
4.3174	0.000000
4.3187	0.000000
4.3200	0.000000
4.3212	0.000000
4.3225	0.000000
4.3238	0.000000
4.3250	0.000000
4.3263	0.000000
4.3276	0.000000
4.3288	0.000000
4.3301	0.000000
4.3314	0.000000
4.3327	0.000000
4.3339	0.000000
4.3352	0.000000
4.3365	0.000000
4.3377	0.000000
4.3390	0.000000
4.3403	0.000000
4.3415	0.000000
4.3428	0.000000
4.3441	0.000000
4.3454	0.000000
4.3466	0.000000
4.3479	0.000000
4.3492	0.000000
4.3504	0.000000
4.3517	0.000000
4.3530	0.000000
4.3542	0.000000
4.3555	0.000000
4.3568	0.000000
4.3581	0.000000
4.3593	0.000000
4.3606	0.000000
4.3619	0.000000
4.3631	0.000000
4.3644	0.000000
4.3657	0.000000
4.3669	0.000000
4.3682	0.000000
4.3695	0.000000
4.3708	0.000000
4.3720	0.000000
4.3733	0.000000
4.3746	0.000000
4.3758	0.000000
4.3771	0.000000
4.3784	0.000000
4.3796	0.000000
4.3809	0.000000
4.3822	0.000000
4.3835	0.000000
4.3847	0.000000
4.3860	0.000000
4.3873	0.000000
4.3885	0.000000
4.3898	0.000000
4.3911	0.000000
4.3923	0.000000
4.3936	0.000000
4.3949	0.000000
4.3962	0.000000
4.3974	0.000000
4.3987	0.000000
4.4000	0.000000
4.4012	0.000000
4.4025	0.000000
4.4038	0.000000
4.4051	0.000000
4.4063	0.000000
4.4076	0.000000
4.4089	0.000000
4.4101	0.000000
4.4114	0.000000
4.4127	0.000000
4.4139	0.000000
4.4152	0.000000
4.4165	0.000000
4.4178	0.000000
4.4190	0.000000
4.4203	0.000000
4.4216	0.000000
4.4228	0.000000
4.4241	0.000000
4.4254	0.000000
4.4266	0.000000
4.4279	0.000000
4.4292	0.000000
4.4305	0.000000
4.4317	0.000000
4.4330	0.000000
4.4343	0.000000
4.4355	0.000000
4.4368	0.000000
4.4381	0.000000
4.4393	0.000000
4.4406	0.000000
4.4419	0.000000
4.4432	0.000000
4.4444	0.000000
4.4457	0.000000
4.4470	0.000000
4.4482	0.000000
4.4495	0.000000
4.4508	0.000000
4.4520	0.000000
4.4533	0.000000
4.4546	0.000000
4.4559	0.000000
4.4571	0.000000
4.4584	0.000000
4.4597	0.000000
4.4609	0.000000
4.4622	0.000000
4.4635	0.000000
4.4647	0.000000
4.4660	0.000000
4.4673	0.000000
4.4686	0.000000
4.4698	0.000000
4.4711	0.000000
4.4724	0.000000
4.4736	0.000000
4.4749	0.000000
4.4762	0.000000
4.4774	0.000000
4.4787	0.000000
4.4800	0.000000
4.4813	0.000000
4.4825	0.000000
4.4838	0.000000
4.4851	0.000000
4.4863	0.000000
4.4876	0.000000
4.4889	0.000000
4.4901	0.000000
4.4914	0.000000
4.4927	0.000000
4.4940	0.000000
4.4952	0.000000
4.4965	0.000000
4.4978	0.000000
4.4990	0.000000
4.5003	0.000000
4.5016	0.000000
4.5029	0.000000
4.5041	0.000000
4.5054	0.000000
4.5067	0.000000
4.5079	0.000000
4.5092	0.000000
4.5105	0.000000
4.5117	0.000000
4.5130	0.000000
4.5143	0.000000
4.5156	0.000000
4.5168	0.000000
4.5181	0.000000
4.5194	0.000000
4.5206	0.000000
4.5219	0.000000
4.5232	0.000000
4.5244	0.000000
4.5257	0.000000
4.5270	0.000000
4.5283	0.000000
4.5295	0.000000
4.5308	0.000000
4.5321	0.000000
4.5333	0.000000
4.5346	0.000000
4.5359	0.000000
4.5371	0.000000
4.5384	0.000000
4.5397	0.000000
4.5410	0.000000
4.5422	0.000000
4.5435	0.000000
4.5448	0.000000
4.5460	0.000000
4.5473	0.000000
4.5486	0.000000
4.5498	0.000000
4.5511	0.000000
4.5524	0.000000
4.5537	0.000000
4.5549	0.000000
4.5562	0.000000
4.5575	0.000000
4.5587	0.000000
4.5600	0.000000
4.5613	0.000000
4.5625	0.000000
4.5638	0.000000
4.5651	0.000000
4.5664	0.000000
4.5676	0.000000
4.5689	0.000000
4.5702	0.000000
4.5714	0.000000
4.5727	0.000000
4.5740	0.000000
4.5752	0.000000
4.5765	0.000000
4.5778	0.000000
4.5791	0.000000
4.5803	0.000000
4.5816	0.000000
4.5829	0.000000
4.5841	0.000000
4.5854	0.000000
4.5867	0.000000
4.5879	0.000000
4.5892	0.000000
4.5905	0.000000
4.5918	0.000000
4.5930	0.000000
4.5943	0.000000
4.5956	0.000000
4.5968	0.000000
4.5981	0.000000
4.5994	0.000000
4.6007	0.000000
4.6019	0.000000
4.6032	0.000000
4.6045	0.000000
4.6057	0.000000
4.6070	0.000000
4.6083	0.000000
4.6095	0.000000
4.6108	0.000000
4.6121	0.000000
4.6134	0.000000
4.6146	0.000000
4.6159	0.000000
4.6172	0.000000
4.6184	0.000000
4.6197	0.000000
4.6210	0.000000
4.6222	0.000000
4.6235	0.000000
4.6248	0.000000
4.6261	0.000000
4.6273	0.000000
4.6286	0.000000
4.6299	0.000000
4.6311	0.000000
4.6324	0.000000
4.6337	0.000000
4.6349	0.000000
4.6362	0.000000
4.6375	0.000000
4.6388	0.000000
4.6400	0.000000
4.6413	0.000000
4.6426	0.000000
4.6438	0.000000
4.6451	0.000000
4.6464	0.000000
4.6476	0.000000
4.6489	0.000000
4.6502	0.000000
4.6515	0.000000
4.6527	0.000000
4.6540	0.000000
4.6553	0.000000
4.6565	0.000000
4.6578	0.000000
4.6591	0.000000
4.6603	0.000000
4.6616	0.000000
4.6629	0.000000
4.6642	0.000000
4.6654	0.000000
4.6667	0.000000
4.6680	0.000000
4.6692	0.000000
4.6705	0.000000
4.6718	0.000000
4.6730	0.000000
4.6743	0.000000
4.6756	0.000000
4.6769	0.000000
4.6781	0.000000
4.6794	0.000000
4.6807	0.000000
4.6819	0.000000
4.6832	0.000000
4.6845	0.000000
4.6857	0.000000
4.6870	0.000000
4.6883	0.000000
4.6896	0.000000
4.6908	0.000000
4.6921	0.000000
4.6934	0.000000
4.6946	0.000000
4.6959	0.000000
4.6972	0.000000
4.6984	0.000000
4.6997	0.000000
4.7010	0.000000
4.7023	0.000000
4.7035	0.000000
4.7048	0.000000
4.7061	0.000000
4.7073	0.000000
4.7086	0.000000
4.7099	0.000000
4.7112	0.000000
4.7124	0.000000
4.7137	0.000000
4.7150	0.000000
4.7162	0.000000
4.7175	0.000000
4.7188	0.000000
4.7200	0.000000
4.7213	0.000000
4.7226	0.000000
4.7239	0.000000
4.7251	0.000000
4.7264	0.000000
4.7277	0.000000
4.7289	0.000000
4.7302	0.000000
4.7315	0.000000
4.7327	0.000000
4.7340	0.000000
4.7353	0.000000
4.7366	0.000000
4.7378	0.000000
4.7391	0.000000
4.7404	0.000000
4.7416	0.000000
4.7429	0.000000
4.7442	0.000000
4.7454	0.000000
4.7467	0.000000
4.7480	0.000000
4.7493	0.000000
4.7505	0.000000
4.7518	0.000000
4.7531	0.000000
4.7543	0.000000
4.7556	0.000000
4.7569	0.000000
4.7581	0.000000
4.7594	0.000000
4.7607	0.000000
4.7620	0.000000
4.7632	0.000000
4.7645	0.000000
4.7658	0.000000
4.7670	0.000000
4.7683	0.000000
4.7696	0.000000
4.7708	0.000000
4.7721	0.000000
4.7734	0.000000
4.7747	0.000000
4.7759	0.000000
4.7772	0.000000
4.7785	0.000000
4.7797	0.000000
4.7810	0.000000
4.7823	0.000000
4.7835	0.000000
4.7848	0.000000
4.7861	0.000000
4.7874	0.000000
4.7886	0.000000
4.7899	0.000000
4.7912	0.000000
4.7924	0.000000
4.7937	0.000000
4.7950	0.000000
4.7962	0.000000
4.7975	0.000000
4.7988	0.000000
4.8001	0.000000
4.8013	0.000000
4.8026	0.000000
4.8039	0.000000
4.8051	0.000000
4.8064	0.000000
4.8077	0.000000
4.8090	0.000000
4.8102	0.000000
4.8115	0.000000
4.8128	0.000000
4.8140	0.000000
4.8153	0.000000
4.8166	0.000000
4.8178	0.000000
4.8191	0.000000
4.8204	0.000000
4.8217	0.000000
4.8229	0.000000
4.8242	0.000000
4.8255	0.000000
4.8267	0.000000
4.8280	0.000000
4.8293	0.000000
4.8305	0.000000
4.8318	0.000000
4.8331	0.000000
4.8344	0.000000
4.8356	0.000000
4.8369	0.000000
4.8382	0.000000
4.8394	0.000000
4.8407	0.000000
4.8420	0.000000
4.8432	0.000000
4.8445	0.000000
4.8458	0.000000
4.8471	0.000000
4.8483	0.000000
4.8496	0.000000
4.8509	0.000000
4.8521	0.000000
4.8534	0.000000
4.8547	0.000000
4.8559	0.000000
4.8572	0.000000
4.8585	0.000000
4.8598	0.000000
4.8610	0.000000
4.8623	0.000000
4.8636	0.000000
4.8648	0.000000
4.8661	0.000000
4.8674	0.000000
4.8686	0.000000
4.8699	0.000000
4.8712	0.000000
4.8725	0.000000
4.8737	0.000000
4.8750	0.000000
4.8763	0.000000
4.8775	0.000000
4.8788	0.000000
4.8801	0.000000
4.8813	0.000000
4.8826	0.000000
4.8839	0.000000
4.8852	0.000000
4.8864	0.000000
4.8877	0.000000
4.8890	0.000000
4.8902	0.000000
4.8915	0.000000
4.8928	0.000000
4.8940	0.000000
4.8953	0.000000
4.8966	0.000000
4.8979	0.000000
4.8991	0.000000
4.9004	0.000000
4.9017	0.000000
4.9029	0.000000
4.9042	0.000000
4.9055	0.000000
4.9068	0.000000
4.9080	0.000000
4.9093	0.000000
4.9106	0.000000
4.9118	0.000000
4.9131	0.000000
4.9144	0.000000
4.9156	0.000000
4.9169	0.000000
4.9182	0.000000
4.9195	0.000000
4.9207	0.000000
4.9220	0.000000
4.9233	0.000000
4.9245	0.000000
4.9258	0.000000
4.9271	0.000000
4.9283	0.000000
4.9296	0.000000
4.9309	0.000000
4.9322	0.000000
4.9334	0.000000
4.9347	0.000000
4.9360	0.000000
4.9372	0.000000
4.9385	0.000000
4.9398	0.000000
4.9410	0.000000
4.9423	0.000000
4.9436	0.000000
4.9449	0.000000
4.9461	0.000000
4.9474	0.000000
4.9487	0.000000
4.9499	0.000000
4.9512	0.000000
4.9525	0.000000
4.9537	0.000000
4.9550	0.000000
4.9563	0.000000
4.9576	0.000000
4.9588	0.000000
4.9601	0.000000
4.9614	0.000000
4.9626	0.000000
4.9639	0.000000
4.9652	0.000000
4.9664	0.000000
4.9677	0.000000
4.9690	0.000000
4.9703	0.000000
4.9715	0.000000
4.9728	0.000000
4.9741	0.000000
4.9753	0.000000
4.9766	0.000000
4.9779	0.000000
4.9791	0.000000
4.9804	0.000000
4.9817	0.000000
4.9830	0.000000
4.9842	0.000000
4.9855	0.000000
4.9868	0.000000
4.9880	0.000000
4.9893	0.000000
4.9906	0.000000
4.9918	0.000000
4.9931	0.000000
4.9944	0.000000
4.9957	0.000000
4.9969	0.000000
4.9982	0.000000
4.9995	0.000000
5.0007	0.000000
5.0020	0.000000
5.0033	0.000000
5.0046	0.000000
5.0058	0.000000
5.0071	0.000000
5.0084	0.000000
5.0096	0.000000
5.0109	0.000000
5.0122	0.000000
5.0134	0.000000
5.0147	0.000000
5.0160	0.000000
5.0173	0.000000
5.0185	0.000000
5.0198	0.000000
5.0211	0.000000
5.0223	0.000000
5.0236	0.000000
5.0249	0.000000
5.0261	0.000000
5.0274	0.000000
5.0287	0.000000
5.0300	0.000000
5.0312	0.000000
5.0325	0.000000
5.0338	0.000000
5.0350	0.000000
5.0363	0.000000
5.0376	0.000000
5.0388	0.000000
5.0401	0.000000
5.0414	0.000000
5.0427	0.000000
5.0439	0.000000
5.0452	0.000000
5.0465	0.000000
5.0477	0.000000
5.0490	0.000000
5.0503	0.000000
5.0515	0.000000
5.0528	0.000000
5.0541	0.000000
5.0554	0.000000
5.0566	0.000000
5.0579	0.000000
5.0592	0.000000
5.0604	0.000000
5.0617	0.000000
5.0630	0.000000
5.0642	0.000000
5.0655	0.000000
5.0668	0.000000
5.0681	0.000000
5.0693	0.000000
5.0706	0.000000
5.0719	0.000000
5.0731	0.000000
5.0744	0.000000
5.0757	0.000000
5.0769	0.000000
5.0782	0.000000
5.0795	0.000000
5.0808	0.000000
5.0820	0.000000
5.0833	0.000000
5.0846	0.000000
5.0858	0.000000
5.0871	0.000000
5.0884	0.000000
5.0896	0.000000
5.0909	0.000000
5.0922	0.000000
5.0935	0.000000
5.0947	0.000000
5.0960	0.000000
5.0973	0.000000
5.0985	0.000000
5.0998	0.000000
5.1011	0.000000
5.1024	0.000000
5.1036	0.000000
5.1049	0.000000
5.1062	0.000000
5.1074	0.000000
5.1087	0.000000
5.1100	0.000000
5.1112	0.000000
5.1125	0.000000
5.1138	0.000000
5.1151	0.000000
5.1163	0.000000
5.1176	0.000000
5.1189	0.000000
5.1201	0.000000
5.1214	0.000000
5.1227	0.000000
5.1239	0.000000
5.1252	0.000000
5.1265	0.000000
5.1278	0.000000
5.1290	0.000000
5.1303	0.000000
5.1316	0.000000
5.1328	0.000000
5.1341	0.000000
5.1354	0.000000
5.1366	0.000000
5.1379	0.000000
5.1392	0.000000
5.1405	0.000000
5.1417	0.000000
5.1430	0.000000
5.1443	0.000000
5.1455	0.000000
5.1468	0.000000
5.1481	0.000000
5.1493	0.000000
5.1506	0.000000
5.1519	0.000000
5.1532	0.000000
5.1544	0.000000
5.1557	0.000000
5.1570	0.000000
5.1582	0.000000
5.1595	0.000000
5.1608	0.000000
5.1620	0.000000
5.1633	0.000000
5.1646	0.000000
5.1659	0.000000
5.1671	0.000000
5.1684	0.000000
5.1697	0.000000
5.1709	0.000000
5.1722	0.000000
5.1735	0.000000
5.1747	0.000000
5.1760	0.000000
5.1773	0.000000
5.1786	0.000000
5.1798	0.000000
5.1811	0.000000
5.1824	0.000000
5.1836	0.000000
5.1849	0.000000
5.1862	0.000000
5.1874	0.000000
5.1887	0.000000
5.1900	0.000000
5.1913	0.000000
5.1925	0.000000
5.1938	0.000000
5.1951	0.000000
5.1963	0.000000
5.1976	0.000000
5.1989	0.000000
5.2002	0.000000
5.2014	0.000000
5.2027	0.000000
5.2040	0.000000
5.2052	0.000000
5.2065	0.000000
5.2078	0.000000
5.2090	0.000000
5.2103	0.000000
5.2116	0.000000
5.2129	0.000000
5.2141	0.000000
5.2154	0.000000
5.2167	0.000000
5.2179	0.000000
5.2192	0.000000
5.2205	0.000000
5.2217	0.000000
5.2230	0.000000
5.2243	0.000000
5.2256	0.000000
5.2268	0.000000
5.2281	0.000000
5.2294	0.000000
5.2306	0.000000
5.2319	0.000000
5.2332	0.000000
5.2344	0.000000
5.2357	0.000000
5.2370	0.000000
5.2383	0.000000
5.2395	0.000000
5.2408	0.000000
5.2421	0.000000
5.2433	0.000000
5.2446	0.000000
5.2459	0.000000
5.2471	0.000000
5.2484	0.000000
5.2497	0.000000
5.2510	0.000000
5.2522	0.000000
5.2535	0.000000
5.2548	0.000000
5.2560	0.000000
5.2573	0.000000
5.2586	0.000000
5.2598	0.000000
5.2611	0.000000
5.2624	0.000000
5.2637	0.000000
5.2649	0.000000
5.2662	0.000000
5.2675	0.000000
5.2687	0.000000
5.2700	0.000000
5.2713	0.000000
5.2725	0.000000
5.2738	0.000000
5.2751	0.000000
5.2764	0.000000
5.2776	0.000000
5.2789	0.000000
5.2802	0.000000
5.2814	0.000000
5.2827	0.000000
5.2840	0.000000
5.2852	0.000000
5.2865	0.000000
5.2878	0.000000
5.2891	0.000000
5.2903	0.000000
5.2916	0.000000
5.2929	0.000000
5.2941	0.000000
5.2954	0.000000
5.2967	0.000000
5.2979	0.000000
5.2992	0.000000
5.3005	0.000000
5.3018	0.000000
5.3030	0.000000
5.3043	0.000000
5.3056	0.000000
5.3068	0.000000
5.3081	0.000000
5.3094	0.000000
5.3107	0.000000
5.3119	0.000000
5.3132	0.000000
5.3145	0.000000
5.3157	0.000000
5.3170	0.000000
5.3183	0.000000
5.3195	0.000000
5.3208	0.000000
5.3221	0.000000
5.3234	0.000000
5.3246	0.000000
5.3259	0.000000
5.3272	0.000000
5.3284	0.000000
5.3297	0.000000
5.3310	0.000000
5.3322	0.000000
5.3335	0.000000
5.3348	0.000000
5.3361	0.000000
5.3373	0.000000
5.3386	0.000000
5.3399	0.000000
5.3411	0.000000
5.3424	0.000000
5.3437	0.000000
5.3449	0.000000
5.3462	0.000000
5.3475	0.000000
5.3488	0.000000
5.3500	0.000000
5.3513	0.000000
5.3526	0.000000
5.3538	0.000000
5.3551	0.000000
5.3564	0.000000
5.3576	0.000000
5.3589	0.000000
5.3602	0.000000
5.3615	0.000000
5.3627	0.000000
5.3640	0.000000
5.3653	0.000000
5.3665	0.000000
5.3678	0.000000
5.3691	0.000000
5.3703	0.000000
5.3716	0.000000
5.3729	0.000000
5.3742	0.000000
5.3754	0.000000
5.3767	0.000000
5.3780	0.000000
5.3792	0.000000
5.3805	0.000000
5.3818	0.000000
5.3830	0.000000
5.3843	0.000000
5.3856	0.000000
5.3869	0.000000
5.3881	0.000000
5.3894	0.000000
5.3907	0.000000
5.3919	0.000000
5.3932	0.000000
5.3945	0.000000
5.3957	0.000000
5.3970	0.000000
5.3983	0.000000
5.3996	0.000000
5.4008	0.000000
5.4021	0.000000
5.4034	0.000000
5.4046	0.000000
5.4059	0.000000
5.4072	0.000000
5.4085	0.000000
5.4097	0.000000
5.4110	0.000000
5.4123	0.000000
5.4135	0.000000
5.4148	0.000000
5.4161	0.000000
5.4173	0.000000
5.4186	0.000000
5.4199	0.000000
5.4212	0.000000
5.4224	0.000000
5.4237	0.000000
5.4250	0.000000
5.4262	0.000000
5.4275	0.000000
5.4288	0.000000
5.4300	0.000000
5.4313	0.000000
5.4326	0.000000
5.4339	0.000000
5.4351	0.000000
5.4364	0.000000
5.4377	0.000000
5.4389	0.000000
5.4402	0.000000
5.4415	0.000000
5.4427	0.000000
5.4440	0.000000
5.4453	0.000000
5.4466	0.000000
5.4478	0.000000
5.4491	0.000000
5.4504	0.000000
5.4516	0.000000
5.4529	0.000000
5.4542	0.000000
5.4554	0.000000
5.4567	0.000000
5.4580	0.000000
5.4593	0.000000
5.4605	0.000000
5.4618	0.000000
5.4631	0.000000
5.4643	0.000000
5.4656	0.000000
5.4669	0.000000
5.4681	0.000000
5.4694	0.000000
5.4707	0.000000
5.4720	0.000000
5.4732	0.000000
5.4745	0.000000
5.4758	0.000000
5.4770	0.000000
5.4783	0.000000
5.4796	0.000000
5.4808	0.000000
5.4821	0.000000
5.4834	0.000000
5.4847	0.000000
5.4859	0.000000
5.4872	0.000000
5.4885	0.000000
5.4897	0.000000
5.4910	0.000000
5.4923	0.000000
5.4935	0.000000
5.4948	0.000000
5.4961	0.000000
5.4974	0.000000
5.4986	0.000000
5.4999	0.000000
5.5012	0.000000
5.5024	0.000000
5.5037	0.000000
5.5050	0.000000
5.5063	0.000000
5.5075	0.000000
5.5088	0.000000
5.5101	0.000000
5.5113	0.000000
5.5126	0.000000
5.5139	0.000000
5.5151	0.000000
5.5164	0.000000
5.5177	0.000000
5.5190	0.000000
5.5202	0.000000
5.5215	0.000000
5.5228	0.000000
5.5240	0.000000
5.5253	0.000000
5.5266	0.000000
5.5278	0.000000
5.5291	0.000000
5.5304	0.000000
5.5317	0.000000
5.5329	0.000000
5.5342	0.000000
5.5355	0.000000
5.5367	0.000000
5.5380	0.000000
5.5393	0.000000
5.5405	0.000000
5.5418	0.000000
5.5431	0.000000
5.5444	0.000000
5.5456	0.000000
5.5469	0.000000
5.5482	0.000000
5.5494	0.000000
5.5507	0.000000
5.5520	0.000000
5.5532	0.000000
5.5545	0.000000
5.5558	0.000000
5.5571	0.000000
5.5583	0.000000
5.5596	0.000000
5.5609	0.000000
5.5621	0.000000
5.5634	0.000000
5.5647	0.000000
5.5659	0.000000
5.5672	0.000000
5.5685	0.000000
5.5698	0.000000
5.5710	0.000000
5.5723	0.000000
5.5736	0.000000
5.5748	0.000000
5.5761	0.000000
5.5774	0.000000
5.5786	0.000000
5.5799	0.000000
5.5812	0.000000
5.5825	0.000000
5.5837	0.000000
5.5850	0.000000
5.5863	0.000000
5.5875	0.000000
5.5888	0.000000
5.5901	0.000000
5.5913	0.000000
5.5926	0.000000
5.5939	0.000000
5.5952	0.000000
5.5964	0.000000
5.5977	0.000000
5.5990	0.000000
5.6002	0.000000
5.6015	0.000000
5.6028	0.000000
5.6041	0.000000
5.6053	0.000000
5.6066	0.000000
5.6079	0.000000
5.6091	0.000000
5.6104	0.000000
5.6117	0.000000
5.6129	0.000000
5.6142	0.000000
5.6155	0.000000
5.6168	0.000000
5.6180	0.000000
5.6193	0.000000
5.6206	0.000000
5.6218	0.000000
